schema,id,record_id,record_id_scheme,source_native_id,source_native_type,canonical_source_url,title,description,url,publisher,publisher_id,authority_tier,record_type,kind,source_family,source_families,source_native_ids,jurisdiction,jurisdiction_state,audience,access_model,access_state,authentication,licence,licence_state,rights_state,rights_ref,authority_role,derivation,lifecycle_state,evidence_refs,cadence,cadence_state,formats,topics,languages,language_state,curation,publisher_last_updated,observed_at,caveats,caveat_ids,source_urls
okf-hmlr-record.v2,hmlr-4b830c5889467066702d13c0,hmlr-4b830c5889467066702d13c0,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/publications/equality-information-report-2015,corporate_report,https://www.gov.uk/government/publications/equality-information-report-2015,Land Registry: equality information 2015,Report on Land Registry’s progress between 1 April 2014 and 31 March 2015 in creating a diverse workforce.,https://www.gov.uk/government/publications/equality-information-report-2015,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,corporate_report,corporate,govuk-search,govuk-search,govuk:https://www.gov.uk/government/publications/equality-information-report-2015,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,corporate report,,unknown,source-native,2015-12-11T13:39:00Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/publications/equality-information-report-2015
okf-hmlr-record.v2,hmlr-e0fd3bd5834ec6b2351ad6b4,hmlr-e0fd3bd5834ec6b2351ad6b4,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/publications/land-registry-equality-information-2016,corporate_report,https://www.gov.uk/government/publications/land-registry-equality-information-2016,Land Registry: equality information 2016,Report on Land Registry’s progress between 1 April 2015 and 31 March 2016 in creating a diverse workforce.,https://www.gov.uk/government/publications/land-registry-equality-information-2016,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,corporate_report,corporate,govuk-search,govuk-search,govuk:https://www.gov.uk/government/publications/land-registry-equality-information-2016,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,corporate report,,unknown,source-native,2017-01-31T08:42:00Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/publications/land-registry-equality-information-2016
okf-hmlr-record.v2,hmlr-40867093410aac4c4782ac89,hmlr-40867093410aac4c4782ac89,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/consultations/land-registry-new-service-delivery-company,consultation_outcome,https://www.gov.uk/government/consultations/land-registry-new-service-delivery-company,Land Registry: new service delivery company,We’re asking for views on proposals to create a new company to take on service delivery functions from HM Land Registry.,https://www.gov.uk/government/consultations/land-registry-new-service-delivery-company,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,consultation_outcome,corporate,govuk-search,govuk-search,govuk:https://www.gov.uk/government/consultations/land-registry-new-service-delivery-company,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,consultation outcome,,unknown,source-native,2014-07-30T14:45:06Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/consultations/land-registry-new-service-delivery-company
okf-hmlr-record.v2,hmlr-e95e9eddd32527587c7968f5,hmlr-e95e9eddd32527587c7968f5,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/consultations/land-registry-wider-powers-and-local-land-charges,consultation_outcome,https://www.gov.uk/government/consultations/land-registry-wider-powers-and-local-land-charges,Land Registry: Wider Powers and Local Land Charges,Proposals to seek Wider Powers and become sole registering authority for Local Land Charges and a provider of Local Land Charge searches.,https://www.gov.uk/government/consultations/land-registry-wider-powers-and-local-land-charges,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,consultation_outcome,corporate,govuk-search,govuk-search,govuk:https://www.gov.uk/government/consultations/land-registry-wider-powers-and-local-land-charges,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,consultation outcome,,unknown,source-native,2015-03-20T16:30:14Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/consultations/land-registry-wider-powers-and-local-land-charges
okf-hmlr-record.v2,hmlr-86925dc51537d65b882db097,hmlr-86925dc51537d65b882db097,sha256(source_family NUL source_native_id)-24,github:LandRegistry/land-charges-discovery,software-repository,https://github.com/LandRegistry/land-charges-discovery,land-charges-discovery,"Prototyping, snippets, etc.",https://github.com/LandRegistry/land-charges-discovery,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,B,software-repository,repository,github,github,github:LandRegistry/land-charges-discovery,,unknown,developer,public-repository,public,none for public metadata,MIT,stated,metadata-only,RIGHT-GITHUB,official-operational-source,normalized-frozen-source-metadata,archived,EV-ACQUISITION-SNAPSHOT | EV-GITHUB,event-driven,stated,Git,archived | Python,,unknown,source-native,2023-11-29T09:00:44Z,2026-07-29T09:19:15Z,"An official-organisation repository may be experimental, archived or superseded. | Repository metadata is operational evidence, not HMLR policy or legal advice.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://github.com/LandRegistry/land-charges-discovery
okf-hmlr-record.v2,hmlr-ca17c26ad591c9438a7a7b00,hmlr-ca17c26ad591c9438a7a7b00,sha256(source_family NUL source_native_id)-24,github:LandRegistry/land-interest-spike,software-repository,https://github.com/LandRegistry/land-interest-spike,land-interest-spike,,https://github.com/LandRegistry/land-interest-spike,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,B,software-repository,repository,github,github,github:LandRegistry/land-interest-spike,,unknown,developer,public-repository,public,none for public metadata,,unknown,metadata-only,RIGHT-GITHUB,official-operational-source,normalized-frozen-source-metadata,archived,EV-ACQUISITION-SNAPSHOT | EV-GITHUB,event-driven,stated,Git,archived,,unknown,source-native,2023-11-29T09:05:40Z,2026-07-29T09:19:15Z,"An official-organisation repository may be experimental, archived or superseded. | Repository metadata is operational evidence, not HMLR policy or legal advice.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://github.com/LandRegistry/land-interest-spike
okf-hmlr-record.v2,hmlr-de69c9d1e337f928fe3c7615,hmlr-de69c9d1e337f928fe3c7615,sha256(source_family NUL source_native_id)-24,github:LandRegistry/land-registry-elements,software-repository,https://github.com/LandRegistry/land-registry-elements,land-registry-elements,,https://github.com/LandRegistry/land-registry-elements,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,B,software-repository,repository,github,github,github:LandRegistry/land-registry-elements,,unknown,developer,public-repository,public,none for public metadata,MIT,stated,metadata-only,RIGHT-GITHUB,official-operational-source,normalized-frozen-source-metadata,archived,EV-ACQUISITION-SNAPSHOT | EV-GITHUB,event-driven,stated,Git,archived | HTML,,unknown,source-native,2023-12-11T10:35:33Z,2026-07-29T09:19:15Z,"An official-organisation repository may be experimental, archived or superseded. | Repository metadata is operational evidence, not HMLR policy or legal advice.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://github.com/LandRegistry/land-registry-elements
okf-hmlr-record.v2,hmlr-e7a54f1212f2b14809834c9b,hmlr-e7a54f1212f2b14809834c9b,sha256(source_family NUL source_native_id)-24,github:LandRegistry/land-registry-elements-examples,software-repository,https://github.com/LandRegistry/land-registry-elements-examples,land-registry-elements-examples,,https://github.com/LandRegistry/land-registry-elements-examples,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,B,software-repository,repository,github,github,github:LandRegistry/land-registry-elements-examples,,unknown,developer,public-repository,public,none for public metadata,MIT,stated,metadata-only,RIGHT-GITHUB,official-operational-source,normalized-frozen-source-metadata,archived,EV-ACQUISITION-SNAPSHOT | EV-GITHUB,event-driven,stated,Git,archived | JavaScript,,unknown,source-native,2023-12-11T10:34:48Z,2026-07-29T09:19:15Z,"An official-organisation repository may be experimental, archived or superseded. | Repository metadata is operational evidence, not HMLR policy or legal advice.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://github.com/LandRegistry/land-registry-elements-examples
okf-hmlr-record.v2,hmlr-fa9d170999d33c3204522be1,hmlr-fa9d170999d33c3204522be1,sha256(source_family NUL source_native_id)-24,github:LandRegistry/land-registry-gulp-tasks,software-repository,https://github.com/LandRegistry/land-registry-gulp-tasks,land-registry-gulp-tasks,,https://github.com/LandRegistry/land-registry-gulp-tasks,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,B,software-repository,repository,github,github,github:LandRegistry/land-registry-gulp-tasks,,unknown,developer,public-repository,public,none for public metadata,MIT,stated,metadata-only,RIGHT-GITHUB,official-operational-source,normalized-frozen-source-metadata,archived,EV-ACQUISITION-SNAPSHOT | EV-GITHUB,event-driven,stated,Git,archived | JavaScript,,unknown,source-native,2023-12-11T10:35:18Z,2026-07-29T09:19:15Z,"An official-organisation repository may be experimental, archived or superseded. | Repository metadata is operational evidence, not HMLR policy or legal advice.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://github.com/LandRegistry/land-registry-gulp-tasks
okf-hmlr-record.v2,hmlr-b4239c1bfe4cfd4a2d2e41a7,hmlr-b4239c1bfe4cfd4a2d2e41a7,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/case-studies/landlord-checks-by-rentprofile-help-prevent-rental-fraud,case_study,https://www.gov.uk/government/case-studies/landlord-checks-by-rentprofile-help-prevent-rental-fraud,Landlord checks by RentProfile help prevent rental fraud,How RentProfile uses Land Registry data to help prevent and detect rental fraud.,https://www.gov.uk/government/case-studies/landlord-checks-by-rentprofile-help-prevent-rental-fraud,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,case_study,corporate,govuk-search,govuk-search,govuk:https://www.gov.uk/government/case-studies/landlord-checks-by-rentprofile-help-prevent-rental-fraud,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,case study,,unknown,source-native,2017-01-12T15:16:00Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/case-studies/landlord-checks-by-rentprofile-help-prevent-rental-fraud
okf-hmlr-record.v2,hmlr-74ffc4372be1c74b5f1f95be,hmlr-74ffc4372be1c74b5f1f95be,sha256(source_family NUL source_native_id)-24,hmlr:developer:github-organisation,repository-organisation,https://github.com/LandRegistry,LandRegistry GitHub organisation,"The official public GitHub organisation containing HM Land Registry code, prototypes, documentation and archived repositories.",https://github.com/LandRegistry,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,B,repository-organisation,repository,github,github,hmlr:developer:github-organisation,not applicable; repository-specific,stated,developers | researchers | software-suppliers,public repository metadata and source where a repository is public,public,none for bounded public metadata; GitHub rate limits apply,repository-specific; absence of a licence is not permission to reuse code,stated,metadata-only,RIGHT-GITHUB,official-operational-source,reviewed-curated-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GITHUB,continuous,stated,Git repositories | HTML | JSON metadata,developer-resources | prototypes | repositories | source-code,,unknown,reviewed,,2026-07-29T07:53:38Z,"Public code is not necessarily supported or in production. | Archived, fork and prototype status must remain visible. | Each repository licence and security posture must be reviewed independently.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://api.github.com/orgs/LandRegistry/repos | https://github.com/LandRegistry
okf-hmlr-record.v2,hmlr-5df7b14d9e782b77096ca959,hmlr-5df7b14d9e782b77096ca959,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/publications/large-scale-applications-and-calculation-of-fees,guidance,https://www.gov.uk/government/publications/large-scale-applications-and-calculation-of-fees,Large scale applications and calculation of fees (PG33),How to prepare an application for a large number of properties and calculating the fees involved (practice guide 33).,https://www.gov.uk/government/publications/large-scale-applications-and-calculation-of-fees,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,guidance,guidance,govuk-search,govuk-search,govuk:https://www.gov.uk/government/publications/large-scale-applications-and-calculation-of-fees,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,guidance,,unknown,source-native,2025-09-22T05:00:04Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/publications/large-scale-applications-and-calculation-of-fees
okf-hmlr-record.v2,hmlr-5cf32d2a5df1596aa82bf416,hmlr-5cf32d2a5df1596aa82bf416,sha256(source_family NUL source_native_id)-24,github:LandRegistry/lc-acceptance-tests,software-repository,https://github.com/LandRegistry/lc-acceptance-tests,lc-acceptance-tests,,https://github.com/LandRegistry/lc-acceptance-tests,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,B,software-repository,repository,github,github,github:LandRegistry/lc-acceptance-tests,,unknown,developer,public-repository,public,none for public metadata,,unknown,metadata-only,RIGHT-GITHUB,official-operational-source,normalized-frozen-source-metadata,archived,EV-ACQUISITION-SNAPSHOT | EV-GITHUB,event-driven,stated,Git,archived,,unknown,source-native,2023-11-29T08:55:07Z,2026-07-29T09:19:15Z,"An official-organisation repository may be experimental, archived or superseded. | Repository metadata is operational evidence, not HMLR policy or legal advice.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://github.com/LandRegistry/lc-acceptance-tests
okf-hmlr-record.v2,hmlr-da8e0e677a52235f1620e100,hmlr-da8e0e677a52235f1620e100,sha256(source_family NUL source_native_id)-24,github:LandRegistry/lc-alpha-automation-rules,software-repository,https://github.com/LandRegistry/lc-alpha-automation-rules,lc-alpha-automation-rules,,https://github.com/LandRegistry/lc-alpha-automation-rules,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,B,software-repository,repository,github,github,github:LandRegistry/lc-alpha-automation-rules,,unknown,developer,public-repository,public,none for public metadata,,unknown,metadata-only,RIGHT-GITHUB,official-operational-source,normalized-frozen-source-metadata,archived,EV-ACQUISITION-SNAPSHOT | EV-GITHUB,event-driven,stated,Git,archived | Python,,unknown,source-native,2023-11-29T09:07:00Z,2026-07-29T09:19:15Z,"An official-organisation repository may be experimental, archived or superseded. | Repository metadata is operational evidence, not HMLR policy or legal advice.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://github.com/LandRegistry/lc-alpha-automation-rules
okf-hmlr-record.v2,hmlr-5caf9bdd2221c88af240ccf9,hmlr-5caf9bdd2221c88af240ccf9,sha256(source_family NUL source_native_id)-24,github:LandRegistry/lc-alpha-demo-utilities,software-repository,https://github.com/LandRegistry/lc-alpha-demo-utilities,lc-alpha-demo-utilities,,https://github.com/LandRegistry/lc-alpha-demo-utilities,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,B,software-repository,repository,github,github,github:LandRegistry/lc-alpha-demo-utilities,,unknown,developer,public-repository,public,none for public metadata,MIT,stated,metadata-only,RIGHT-GITHUB,official-operational-source,normalized-frozen-source-metadata,archived,EV-ACQUISITION-SNAPSHOT | EV-GITHUB,event-driven,stated,Git,archived | HTML,,unknown,source-native,2023-12-11T10:33:54Z,2026-07-29T09:19:15Z,"An official-organisation repository may be experimental, archived or superseded. | Repository metadata is operational evidence, not HMLR policy or legal advice.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://github.com/LandRegistry/lc-alpha-demo-utilities
okf-hmlr-record.v2,hmlr-5ad9134dcc37c563f25047b7,hmlr-5ad9134dcc37c563f25047b7,sha256(source_family NUL source_native_id)-24,github:LandRegistry/lc-automatic-process,software-repository,https://github.com/LandRegistry/lc-automatic-process,lc-automatic-process,,https://github.com/LandRegistry/lc-automatic-process,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,B,software-repository,repository,github,github,github:LandRegistry/lc-automatic-process,,unknown,developer,public-repository,public,none for public metadata,MIT,stated,metadata-only,RIGHT-GITHUB,official-operational-source,normalized-frozen-source-metadata,archived,EV-ACQUISITION-SNAPSHOT | EV-GITHUB,event-driven,stated,Git,archived | Python,,unknown,source-native,2023-11-29T08:57:49Z,2026-07-29T09:19:15Z,"An official-organisation repository may be experimental, archived or superseded. | Repository metadata is operational evidence, not HMLR policy or legal advice.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://github.com/LandRegistry/lc-automatic-process
okf-hmlr-record.v2,hmlr-6ae2f24f47cfa6e23fab231e,hmlr-6ae2f24f47cfa6e23fab231e,sha256(source_family NUL source_native_id)-24,github:LandRegistry/lc-bankruptcy-process,software-repository,https://github.com/LandRegistry/lc-bankruptcy-process,lc-bankruptcy-process,,https://github.com/LandRegistry/lc-bankruptcy-process,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,B,software-repository,repository,github,github,github:LandRegistry/lc-bankruptcy-process,,unknown,developer,public-repository,public,none for public metadata,MIT,stated,metadata-only,RIGHT-GITHUB,official-operational-source,normalized-frozen-source-metadata,archived,EV-ACQUISITION-SNAPSHOT | EV-GITHUB,event-driven,stated,Git,archived | Python,,unknown,source-native,2023-11-29T08:58:39Z,2026-07-29T09:19:15Z,"An official-organisation repository may be experimental, archived or superseded. | Repository metadata is operational evidence, not HMLR policy or legal advice.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://github.com/LandRegistry/lc-bankruptcy-process
okf-hmlr-record.v2,hmlr-bfdd053ff5807972f64a6957,hmlr-bfdd053ff5807972f64a6957,sha256(source_family NUL source_native_id)-24,github:LandRegistry/lc-casework-api,software-repository,https://github.com/LandRegistry/lc-casework-api,lc-casework-api,,https://github.com/LandRegistry/lc-casework-api,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,B,software-repository,repository,github,github,github:LandRegistry/lc-casework-api,,unknown,developer,public-repository,public,none for public metadata,NOASSERTION,stated,metadata-only,RIGHT-GITHUB,official-operational-source,normalized-frozen-source-metadata,archived,EV-ACQUISITION-SNAPSHOT | EV-GITHUB,event-driven,stated,Git,archived | Python,,unknown,source-native,2023-11-29T08:56:13Z,2026-07-29T09:19:15Z,"An official-organisation repository may be experimental, archived or superseded. | Repository metadata is operational evidence, not HMLR policy or legal advice.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://github.com/LandRegistry/lc-casework-api
okf-hmlr-record.v2,hmlr-2ef4726b6c4d387c52452ae3,hmlr-2ef4726b6c4d387c52452ae3,sha256(source_family NUL source_native_id)-24,github:LandRegistry/lc-casework-frontend,software-repository,https://github.com/LandRegistry/lc-casework-frontend,lc-casework-frontend,,https://github.com/LandRegistry/lc-casework-frontend,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,B,software-repository,repository,github,github,github:LandRegistry/lc-casework-frontend,,unknown,developer,public-repository,public,none for public metadata,,unknown,metadata-only,RIGHT-GITHUB,official-operational-source,normalized-frozen-source-metadata,archived,EV-ACQUISITION-SNAPSHOT | EV-GITHUB,event-driven,stated,Git,archived | JavaScript,,unknown,source-native,2023-11-29T08:56:35Z,2026-07-29T09:19:15Z,"An official-organisation repository may be experimental, archived or superseded. | Repository metadata is operational evidence, not HMLR policy or legal advice.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://github.com/LandRegistry/lc-casework-frontend
okf-hmlr-record.v2,hmlr-c0ce8f5439eb0b6b1f98d8e7,hmlr-c0ce8f5439eb0b6b1f98d8e7,sha256(source_family NUL source_native_id)-24,github:LandRegistry/lc-document-api,software-repository,https://github.com/LandRegistry/lc-document-api,lc-document-api,,https://github.com/LandRegistry/lc-document-api,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,B,software-repository,repository,github,github,github:LandRegistry/lc-document-api,,unknown,developer,public-repository,public,none for public metadata,MIT,stated,metadata-only,RIGHT-GITHUB,official-operational-source,normalized-frozen-source-metadata,archived,EV-ACQUISITION-SNAPSHOT | EV-GITHUB,event-driven,stated,Git,archived | Python,,unknown,source-native,2023-12-11T10:33:56Z,2026-07-29T09:19:15Z,"An official-organisation repository may be experimental, archived or superseded. | Repository metadata is operational evidence, not HMLR policy or legal advice.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://github.com/LandRegistry/lc-document-api
okf-hmlr-record.v2,hmlr-88335dfc5890f07a95785271,hmlr-88335dfc5890f07a95785271,sha256(source_family NUL source_native_id)-24,github:LandRegistry/lc-error-reporting,software-repository,https://github.com/LandRegistry/lc-error-reporting,lc-error-reporting,,https://github.com/LandRegistry/lc-error-reporting,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,B,software-repository,repository,github,github,github:LandRegistry/lc-error-reporting,,unknown,developer,public-repository,public,none for public metadata,,unknown,metadata-only,RIGHT-GITHUB,official-operational-source,normalized-frozen-source-metadata,archived,EV-ACQUISITION-SNAPSHOT | EV-GITHUB,event-driven,stated,Git,archived | Python,,unknown,source-native,2023-11-29T08:56:52Z,2026-07-29T09:19:15Z,"An official-organisation repository may be experimental, archived or superseded. | Repository metadata is operational evidence, not HMLR policy or legal advice.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://github.com/LandRegistry/lc-error-reporting
okf-hmlr-record.v2,hmlr-96f75092c4f83b8c182e773b,hmlr-96f75092c4f83b8c182e773b,sha256(source_family NUL source_native_id)-24,github:LandRegistry/lc-land-charges,software-repository,https://github.com/LandRegistry/lc-land-charges,lc-land-charges,,https://github.com/LandRegistry/lc-land-charges,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,B,software-repository,repository,github,github,github:LandRegistry/lc-land-charges,,unknown,developer,public-repository,public,none for public metadata,,unknown,metadata-only,RIGHT-GITHUB,official-operational-source,normalized-frozen-source-metadata,archived,EV-ACQUISITION-SNAPSHOT | EV-GITHUB,event-driven,stated,Git,archived | Python,,unknown,source-native,2023-11-29T08:55:47Z,2026-07-29T09:19:15Z,"An official-organisation repository may be experimental, archived or superseded. | Repository metadata is operational evidence, not HMLR policy or legal advice.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://github.com/LandRegistry/lc-land-charges
okf-hmlr-record.v2,hmlr-e17b556f274ef6594754f282,hmlr-e17b556f274ef6594754f282,sha256(source_family NUL source_native_id)-24,github:LandRegistry/lc-legacy-adapter,software-repository,https://github.com/LandRegistry/lc-legacy-adapter,lc-legacy-adapter,,https://github.com/LandRegistry/lc-legacy-adapter,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,B,software-repository,repository,github,github,github:LandRegistry/lc-legacy-adapter,,unknown,developer,public-repository,public,none for public metadata,,unknown,metadata-only,RIGHT-GITHUB,official-operational-source,normalized-frozen-source-metadata,archived,EV-ACQUISITION-SNAPSHOT | EV-GITHUB,event-driven,stated,Git,archived | Python,,unknown,source-native,2023-11-29T08:58:06Z,2026-07-29T09:19:15Z,"An official-organisation repository may be experimental, archived or superseded. | Repository metadata is operational evidence, not HMLR policy or legal advice.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://github.com/LandRegistry/lc-legacy-adapter
okf-hmlr-record.v2,hmlr-c269f926bf07b36207dca3c2,hmlr-c269f926bf07b36207dca3c2,sha256(source_family NUL source_native_id)-24,github:LandRegistry/lc-migrator,software-repository,https://github.com/LandRegistry/lc-migrator,lc-migrator,,https://github.com/LandRegistry/lc-migrator,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,B,software-repository,repository,github,github,github:LandRegistry/lc-migrator,,unknown,developer,public-repository,public,none for public metadata,,unknown,metadata-only,RIGHT-GITHUB,official-operational-source,normalized-frozen-source-metadata,archived,EV-ACQUISITION-SNAPSHOT | EV-GITHUB,event-driven,stated,Git,archived | Python,,unknown,source-native,2023-11-29T08:57:28Z,2026-07-29T09:19:15Z,"An official-organisation repository may be experimental, archived or superseded. | Repository metadata is operational evidence, not HMLR policy or legal advice.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://github.com/LandRegistry/lc-migrator
